Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Positive Regulation Of Receptor Internalization (GO:0002092)	1/22	1.044647e-01	1.707259e-01	0	0	9.561809e+00	2.159923e+01	CD63
GO_Biological_Process_2023	Response To Lipid (GO:0033993)	2/110	1.049680e-01	1.713430e-01	0	0	3.739985e+00	8.430299e+00	CTSH;TREM2
GO_Biological_Process_2023	Negative Regulation Of Defense Response (GO:0031348)	2/112	1.081575e-01	1.747002e-01	0	0	3.671614e+00	8.166281e+00	APOE;METRNL
GO_Biological_Process_2023	Regulation Of Cholesterol Metabolic Process (GO:0090181)	1/23	1.089473e-01	1.747002e-01	0	0	9.126722e+00	2.023295e+01	APOE
GO_Biological_Process_2023	Regulation Of Cholesterol Transport (GO:0032374)	1/23	1.089473e-01	1.747002e-01	0	0	9.126722e+00	2.023295e+01	APOC1
GO_Biological_Process_2023	Negative Regulation Of Lymphocyte Activation (GO:0051250)	1/23	1.089473e-01	1.747002e-01	0	0	9.126722e+00	2.023295e+01	LST1
GO_Biological_Process_2023	Regulation Of Lipid Catabolic Process (GO:0050994)	1/23	1.089473e-01	1.747002e-01	0	0	9.126722e+00	2.023295e+01	APOC1
GO_Biological_Process_2023	Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460)	1/23	1.089473e-01	1.747002e-01	0	0	9.126722e+00	2.023295e+01	HLA-DRB1
GO_Biological_Process_2023	Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	1/23	1.089473e-01	1.747002e-01	0	0	9.126722e+00	2.023295e+01	YBX1
GO_Biological_Process_2023	Cellular Response To Interleukin-6 (GO:0071354)	1/23	1.089473e-01	1.747002e-01	0	0	9.126722e+00	2.023295e+01	SPI1
GO_Biological_Process_2023	Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)	1/23	1.089473e-01	1.747002e-01	0	0	9.126722e+00	2.023295e+01	RAC1
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)	1/23	1.089473e-01	1.747002e-01	0	0	9.126722e+00	2.023295e+01	GSN
GO_Biological_Process_2023	Positive Regulation Of Lamellipodium Assembly (GO:0010592)	1/23	1.089473e-01	1.747002e-01	0	0	9.126722e+00	2.023295e+01	RAC1
GO_Biological_Process_2023	Potassium Ion Homeostasis (GO:0055075)	1/23	1.089473e-01	1.747002e-01	0	0	9.126722e+00	2.023295e+01	ATP1B3
GO_Biological_Process_2023	Long-Chain Fatty Acid Transport (GO:0015909)	1/23	1.089473e-01	1.747002e-01	0	0	9.126722e+00	2.023295e+01	APOE
GO_Biological_Process_2023	Lymphocyte Activation Involved In Immune Response (GO:0002285)	1/23	1.089473e-01	1.747002e-01	0	0	9.126722e+00	2.023295e+01	CD74
GO_Biological_Process_2023	Regulation Of Cell Junction Assembly (GO:1901888)	1/23	1.089473e-01	1.747002e-01	0	0	9.126722e+00	2.023295e+01	MEF2C
GO_Biological_Process_2023	Regulation Of Cytoplasmic Translation (GO:2000765)	1/24	1.134077e-01	1.784927e-01	0	0	8.729469e+00	1.900201e+01	YBX1
GO_Biological_Process_2023	ERK1 And ERK2 Cascade (GO:0070371)	1/24	1.134077e-01	1.784927e-01	0	0	8.729469e+00	1.900201e+01	CTSH
GO_Biological_Process_2023	Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)	1/24	1.134077e-01	1.784927e-01	0	0	8.729469e+00	1.900201e+01	HERPUD1
GO_Biological_Process_2023	Acylglycerol Homeostasis (GO:0055090)	1/24	1.134077e-01	1.784927e-01	0	0	8.729469e+00	1.900201e+01	APOE
GO_Biological_Process_2023	Amyloid Fibril Formation (GO:1990000)	1/24	1.134077e-01	1.784927e-01	0	0	8.729469e+00	1.900201e+01	GSN
GO_Biological_Process_2023	Regulation Of Neuroblast Proliferation (GO:1902692)	1/24	1.134077e-01	1.784927e-01	0	0	8.729469e+00	1.900201e+01	CX3CR1
GO_Biological_Process_2023	Regulation Of Supramolecular Fiber Organization (GO:1902903)	1/24	1.134077e-01	1.784927e-01	0	0	8.729469e+00	1.900201e+01	APOE
GO_Biological_Process_2023	Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)	1/24	1.134077e-01	1.784927e-01	0	0	8.729469e+00	1.900201e+01	ZEB2
GO_Biological_Process_2023	Positive Regulation Of Lipid Metabolic Process (GO:0045834)	1/24	1.134077e-01	1.784927e-01	0	0	8.729469e+00	1.900201e+01	APOE
GO_Biological_Process_2023	Gliogenesis (GO:0042063)	1/24	1.134077e-01	1.784927e-01	0	0	8.729469e+00	1.900201e+01	CD9
GO_Biological_Process_2023	Positive Regulation Of p38MAPK Cascade (GO:1900745)	1/24	1.134077e-01	1.784927e-01	0	0	8.729469e+00	1.900201e+01	SPI1
GO_Biological_Process_2023	Iron Ion Transport (GO:0006826)	1/24	1.134077e-01	1.784927e-01	0	0	8.729469e+00	1.900201e+01	FTH1
GO_Biological_Process_2023	Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	1/24	1.134077e-01	1.784927e-01	0	0	8.729469e+00	1.900201e+01	ZEB2
GO_Biological_Process_2023	Protein Exit From Endoplasmic Reticulum (GO:0032527)	1/24	1.134077e-01	1.784927e-01	0	0	8.729469e+00	1.900201e+01	HERPUD1
GO_Biological_Process_2023	Regulation Of AMPA Receptor Activity (GO:2000311)	1/24	1.134077e-01	1.784927e-01	0	0	8.729469e+00	1.900201e+01	MEF2C
GO_Biological_Process_2023	Regulation Of Actin Nucleation (GO:0051125)	1/24	1.134077e-01	1.784927e-01	0	0	8.729469e+00	1.900201e+01	GSN
GO_Biological_Process_2023	Cellular Response To Oxidative Stress (GO:0034599)	2/117	1.162426e-01	1.809318e-01	0	0	3.511091e+00	7.556137e+00	FOS;AIF1
GO_Biological_Process_2023	Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	2/117	1.162426e-01	1.809318e-01	0	0	3.511091e+00	7.556137e+00	CSF1R;MEF2C
GO_Biological_Process_2023	Protein Maturation (GO:0051604)	2/117	1.162426e-01	1.809318e-01	0	0	3.511091e+00	7.556137e+00	SRGN;CTSS
GO_Biological_Process_2023	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	CD74
GO_Biological_Process_2023	Negative Regulation Of Lipid Biosynthetic Process (GO:0051055)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	APOC1
GO_Biological_Process_2023	Negative Regulation Of Protein Transport (GO:0051224)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	APOE
GO_Biological_Process_2023	Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	HERPUD1
GO_Biological_Process_2023	Regulation Of Lysosomal Lumen pH (GO:0035751)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	GRN
GO_Biological_Process_2023	Regulation Of Monocyte Chemotaxis (GO:0090025)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	LYN
GO_Biological_Process_2023	Regulation Of Myelination (GO:0031641)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	TYMP
GO_Biological_Process_2023	Organophosphate Ester Transport (GO:0015748)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	NPC2
GO_Biological_Process_2023	Regulation Of Synapse Organization (GO:0050807)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	MEF2C
GO_Biological_Process_2023	Chemical Synaptic Transmission, Postsynaptic (GO:0099565)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	MEF2C
GO_Biological_Process_2023	Sodium Ion Homeostasis (GO:0055078)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	ATP1B3
GO_Biological_Process_2023	Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	PYCARD
GO_Biological_Process_2023	Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	MEF2C
GO_Biological_Process_2023	Lamellipodium Assembly (GO:0030032)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	RAC1
GO_Biological_Process_2023	Metanephros Development (GO:0001656)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	CTSH
GO_Biological_Process_2023	Myotube Differentiation (GO:0014902)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	MEF2C
GO_Biological_Process_2023	Regulation Of Actin Cytoskeleton Reorganization (GO:2000249)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	CSF1R
GO_Biological_Process_2023	Regulation Of Cell Size (GO:0008361)	1/25	1.178460e-01	1.809318e-01	0	0	8.365320e+00	1.788821e+01	RAC1
GO_Biological_Process_2023	Positive Regulation Of Cell Projection Organization (GO:0031346)	2/118	1.178778e-01	1.809318e-01	0	0	3.480647e+00	7.441996e+00	LYN;APOE
GO_Biological_Process_2023	Cellular Response To Tumor Necrosis Factor (GO:0071356)	2/119	1.195189e-01	1.832444e-01	0	0	3.450724e+00	7.330307e+00	PYCARD;TMSB4X
GO_Biological_Process_2023	Regulation Of Autophagy (GO:0010506)	3/241	1.201027e-01	1.839325e-01	0	0	2.555055e+00	5.415205e+00	PSAP;TREM2;GAPDH
GO_Biological_Process_2023	Negative Regulation Of Interleukin-1 Beta Production (GO:0032691)	1/26	1.222622e-01	1.851594e-01	0	0	8.030303e+00	1.687638e+01	CX3CR1
GO_Biological_Process_2023	Negative Regulation Of Lipid Metabolic Process (GO:0045833)	1/26	1.222622e-01	1.851594e-01	0	0	8.030303e+00	1.687638e+01	APOC1
GO_Biological_Process_2023	Regulation Of Fatty Acid Biosynthetic Process (GO:0042304)	1/26	1.222622e-01	1.851594e-01	0	0	8.030303e+00	1.687638e+01	APOC1
GO_Biological_Process_2023	Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)	1/26	1.222622e-01	1.851594e-01	0	0	8.030303e+00	1.687638e+01	RAC1
GO_Biological_Process_2023	Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016)	1/26	1.222622e-01	1.851594e-01	0	0	8.030303e+00	1.687638e+01	ATP1B3
GO_Biological_Process_2023	Cellular Response To Xenobiotic Stimulus (GO:0071466)	1/26	1.222622e-01	1.851594e-01	0	0	8.030303e+00	1.687638e+01	MEF2C
GO_Biological_Process_2023	Dendritic Spine Organization (GO:0097061)	1/26	1.222622e-01	1.851594e-01	0	0	8.030303e+00	1.687638e+01	TREM2
GO_Biological_Process_2023	Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112)	1/26	1.222622e-01	1.851594e-01	0	0	8.030303e+00	1.687638e+01	RAC1
GO_Biological_Process_2023	Positive Regulation Of Monooxygenase Activity (GO:0032770)	1/26	1.222622e-01	1.851594e-01	0	0	8.030303e+00	1.687638e+01	APOE
GO_Biological_Process_2023	Regulation Of Actin Filament Bundle Assembly (GO:0032231)	1/26	1.222622e-01	1.851594e-01	0	0	8.030303e+00	1.687638e+01	RAC1
GO_Biological_Process_2023	Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	3/246	1.255875e-01	1.894984e-01	0	0	2.501845e+00	5.190710e+00	PYCARD;CX3CR1;CLEC7A
GO_Biological_Process_2023	Organonitrogen Compound Biosynthetic Process (GO:1901566)	2/123	1.261398e-01	1.894984e-01	0	0	3.335976e+00	6.906687e+00	LPCAT2;APOE
GO_Biological_Process_2023	Modulation Of Chemical Synaptic Transmission (GO:0050804)	2/123	1.261398e-01	1.894984e-01	0	0	3.335976e+00	6.906687e+00	CX3CR1;MEF2C
GO_Biological_Process_2023	Negative Regulation Of Neurogenesis (GO:0050768)	1/27	1.266566e-01	1.894984e-01	0	0	7.721057e+00	1.595383e+01	YWHAH
GO_Biological_Process_2023	Regulation Of Immunoglobulin Production (GO:0002637)	1/27	1.266566e-01	1.894984e-01	0	0	7.721057e+00	1.595383e+01	CD86
GO_Biological_Process_2023	Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178)	1/27	1.266566e-01	1.894984e-01	0	0	7.721057e+00	1.595383e+01	HLA-DRB1
GO_Biological_Process_2023	Activation Of Phospholipase C Activity (GO:0007202)	1/27	1.266566e-01	1.894984e-01	0	0	7.721057e+00	1.595383e+01	CD86
GO_Biological_Process_2023	Cardiac Muscle Cell Differentiation (GO:0055007)	1/27	1.266566e-01	1.894984e-01	0	0	7.721057e+00	1.595383e+01	MEF2C
GO_Biological_Process_2023	Cortical Cytoskeleton Organization (GO:0030865)	1/27	1.266566e-01	1.894984e-01	0	0	7.721057e+00	1.595383e+01	RAC1
GO_Biological_Process_2023	Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)	1/27	1.266566e-01	1.894984e-01	0	0	7.721057e+00	1.595383e+01	CLEC7A
GO_Biological_Process_2023	Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077)	1/27	1.266566e-01	1.894984e-01	0	0	7.721057e+00	1.595383e+01	APLP2
GO_Biological_Process_2023	Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	2/124	1.278086e-01	1.910122e-01	0	0	3.308464e+00	6.806243e+00	LYN;CSF1R
GO_Biological_Process_2023	Golgi To Plasma Membrane Protein Transport (GO:0043001)	1/28	1.310293e-01	1.926568e-01	0	0	7.434718e+00	1.510983e+01	RAB31
GO_Biological_Process_2023	Regulation Of Lipid Biosynthetic Process (GO:0046890)	1/28	1.310293e-01	1.926568e-01	0	0	7.434718e+00	1.510983e+01	APOE
GO_Biological_Process_2023	Negative Regulation Of Type II Interferon Production (GO:0032689)	1/28	1.310293e-01	1.926568e-01	0	0	7.434718e+00	1.510983e+01	HLA-DRB1
GO_Biological_Process_2023	Negative Regulation Of Wound Healing (GO:0061045)	1/28	1.310293e-01	1.926568e-01	0	0	7.434718e+00	1.510983e+01	APOE
GO_Biological_Process_2023	Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)	1/28	1.310293e-01	1.926568e-01	0	0	7.434718e+00	1.510983e+01	APOE
GO_Biological_Process_2023	Regulation Of Plasma Membrane Bounded Cell Projection Organization (GO:0120035)	1/28	1.310293e-01	1.926568e-01	0	0	7.434718e+00	1.510983e+01	TREM2
GO_Biological_Process_2023	Regulation Of Protein Localization To Membrane (GO:1905475)	1/28	1.310293e-01	1.926568e-01	0	0	7.434718e+00	1.510983e+01	GSN
GO_Biological_Process_2023	Regulation Of Sodium Ion Transmembrane Transport (GO:1902305)	1/28	1.310293e-01	1.926568e-01	0	0	7.434718e+00	1.510983e+01	YWHAH
GO_Biological_Process_2023	Cellular Response To Osmotic Stress (GO:0071470)	1/28	1.310293e-01	1.926568e-01	0	0	7.434718e+00	1.510983e+01	PYCARD
GO_Biological_Process_2023	Positive Regulation Of Fibroblast Proliferation (GO:0048146)	1/28	1.310293e-01	1.926568e-01	0	0	7.434718e+00	1.510983e+01	CD74
GO_Biological_Process_2023	Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407)	1/28	1.310293e-01	1.926568e-01	0	0	7.434718e+00	1.510983e+01	CLEC7A
GO_Biological_Process_2023	Hematopoietic Progenitor Cell Differentiation (GO:0002244)	1/28	1.310293e-01	1.926568e-01	0	0	7.434718e+00	1.510983e+01	LYN
GO_Biological_Process_2023	Protein Depolymerization (GO:0051261)	1/28	1.310293e-01	1.926568e-01	0	0	7.434718e+00	1.510983e+01	GSN
GO_Biological_Process_2023	Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043516)	1/28	1.310293e-01	1.926568e-01	0	0	7.434718e+00	1.510983e+01	CD74
GO_Biological_Process_2023	Regulation Of Bone Resorption (GO:0045124)	1/28	1.310293e-01	1.926568e-01	0	0	7.434718e+00	1.510983e+01	CSF1R
GO_Biological_Process_2023	Regulation Of Developmental Growth (GO:0048638)	1/29	1.353802e-01	1.973510e-01	0	0	7.168831e+00	1.433528e+01	APOE
GO_Biological_Process_2023	Regulation Of Establishment Of Planar Polarity (GO:0090175)	1/29	1.353802e-01	1.973510e-01	0	0	7.168831e+00	1.433528e+01	RAC1
GO_Biological_Process_2023	Chondrocyte Differentiation (GO:0002062)	1/29	1.353802e-01	1.973510e-01	0	0	7.168831e+00	1.433528e+01	MEF2C
GO_Biological_Process_2023	Positive Regulation Of Microtubule Polymerization (GO:0031116)	1/29	1.353802e-01	1.973510e-01	0	0	7.168831e+00	1.433528e+01	RAC1
GO_Biological_Process_2023	Glycolytic Process (GO:0006096)	1/29	1.353802e-01	1.973510e-01	0	0	7.168831e+00	1.433528e+01	GAPDH
GO_Biological_Process_2023	Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179)	1/29	1.353802e-01	1.973510e-01	0	0	7.168831e+00	1.433528e+01	CX3CR1
GO_Biological_Process_2023	Vacuolar Acidification (GO:0007035)	1/29	1.353802e-01	1.973510e-01	0	0	7.168831e+00	1.433528e+01	GRN
GO_Biological_Process_2023	Regulation Of Blood Coagulation (GO:0030193)	1/29	1.353802e-01	1.973510e-01	0	0	7.168831e+00	1.433528e+01	APOE
GO_Biological_Process_2023	Protein Homooligomerization (GO:0051260)	2/129	1.362302e-01	1.983780e-01	0	0	3.177406e+00	6.333870e+00	PYCARD;APLP2
GO_Biological_Process_2023	Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	2/130	1.379294e-01	2.006379e-01	0	0	3.152423e+00	6.244994e+00	APLP2;FOS
GO_Biological_Process_2023	Negative Regulation Of Interleukin-1 Production (GO:0032692)	1/30	1.397096e-01	2.015070e-01	0	0	6.921282e+00	1.362239e+01	CX3CR1
GO_Biological_Process_2023	Negative Regulation Of Myeloid Leukocyte Differentiation (GO:0002762)	1/30	1.397096e-01	2.015070e-01	0	0	6.921282e+00	1.362239e+01	C1QC
GO_Biological_Process_2023	Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	1/30	1.397096e-01	2.015070e-01	0	0	6.921282e+00	1.362239e+01	MSR1
GO_Biological_Process_2023	Regulation Of Potassium Ion Transport (GO:0043266)	1/30	1.397096e-01	2.015070e-01	0	0	6.921282e+00	1.362239e+01	CD63
GO_Biological_Process_2023	Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625)	1/30	1.397096e-01	2.015070e-01	0	0	6.921282e+00	1.362239e+01	SPI1
GO_Biological_Process_2023	Lamellipodium Organization (GO:0097581)	1/30	1.397096e-01	2.015070e-01	0	0	6.921282e+00	1.362239e+01	RAC1
GO_Biological_Process_2023	Prostaglandin Metabolic Process (GO:0006693)	1/30	1.397096e-01	2.015070e-01	0	0	6.921282e+00	1.362239e+01	CD74
GO_Biological_Process_2023	Negative Regulation Of Blood Coagulation (GO:0030195)	1/30	1.397096e-01	2.015070e-01	0	0	6.921282e+00	1.362239e+01	APOE
GO_Biological_Process_2023	Cellular Component Assembly (GO:0022607)	3/260	1.414116e-01	2.037463e-01	0	0	2.363873e+00	4.623927e+00	CD74;GSN;AIF1
GO_Biological_Process_2023	Negative Regulation Of Cell Motility (GO:2000146)	2/133	1.430548e-01	2.040497e-01	0	0	3.079763e+00	5.988685e+00	CD74;RHOB
GO_Biological_Process_2023	B Cell Proliferation (GO:0042100)	1/31	1.440175e-01	2.040497e-01	0	0	6.690236e+00	1.296448e+01	MEF2C
GO_Biological_Process_2023	Regulation Of Dendrite Morphogenesis (GO:0048814)	1/31	1.440175e-01	2.040497e-01	0	0	6.690236e+00	1.296448e+01	YWHAH
GO_Biological_Process_2023	Regulation Of Macrophage Activation (GO:0043030)	1/31	1.440175e-01	2.040497e-01	0	0	6.690236e+00	1.296448e+01	CD74
GO_Biological_Process_2023	Regulation Of Protein Localization To Cell Surface (GO:2000008)	1/31	1.440175e-01	2.040497e-01	0	0	6.690236e+00	1.296448e+01	TYROBP
GO_Biological_Process_2023	Regulation Of Response To Biotic Stimulus (GO:0002831)	1/31	1.440175e-01	2.040497e-01	0	0	6.690236e+00	1.296448e+01	TREM2
GO_Biological_Process_2023	Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087)	1/31	1.440175e-01	2.040497e-01	0	0	6.690236e+00	1.296448e+01	AIF1
GO_Biological_Process_2023	Positive Regulation Of Rho Protein Signal Transduction (GO:0035025)	1/31	1.440175e-01	2.040497e-01	0	0	6.690236e+00	1.296448e+01	RAC1
GO_Biological_Process_2023	Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238)	1/31	1.440175e-01	2.040497e-01	0	0	6.690236e+00	1.296448e+01	PYCARD
GO_Biological_Process_2023	Positive Regulation Of Lamellipodium Organization (GO:1902745)	1/31	1.440175e-01	2.040497e-01	0	0	6.690236e+00	1.296448e+01	RAC1
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Migration (GO:0002687)	1/31	1.440175e-01	2.040497e-01	0	0	6.690236e+00	1.296448e+01	AIF1
GO_Biological_Process_2023	Toll-Like Receptor Signaling Pathway (GO:0002224)	1/31	1.440175e-01	2.040497e-01	0	0	6.690236e+00	1.296448e+01	CTSS
GO_Biological_Process_2023	Positive Regulation Of Mononuclear Cell Migration (GO:0071677)	1/31	1.440175e-01	2.040497e-01	0	0	6.690236e+00	1.296448e+01	AIF1
GO_Biological_Process_2023	Triglyceride Homeostasis (GO:0070328)	1/31	1.440175e-01	2.040497e-01	0	0	6.690236e+00	1.296448e+01	APOE
GO_Biological_Process_2023	Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052)	1/31	1.440175e-01	2.040497e-01	0	0	6.690236e+00	1.296448e+01	TREM2
GO_Biological_Process_2023	Leukocyte Cell-Cell Adhesion (GO:0007159)	1/31	1.440175e-01	2.040497e-01	0	0	6.690236e+00	1.296448e+01	OLR1
GO_Biological_Process_2023	Cellular Response To Metal Ion (GO:0071248)	2/135	1.464941e-01	2.073432e-01	0	0	3.033144e+00	5.825972e+00	MEF2C;FOS
GO_Biological_Process_2023	Regulation Of Transmembrane Transport (GO:0034762)	1/32	1.483040e-01	2.092530e-01	0	0	6.474096e+00	1.235575e+01	ACTB
GO_Biological_Process_2023	Respiratory System Development (GO:0060541)	1/32	1.483040e-01	2.092530e-01	0	0	6.474096e+00	1.235575e+01	BASP1
GO_Biological_Process_2023	Transition Metal Ion Transport (GO:0000041)	1/32	1.483040e-01	2.092530e-01	0	0	6.474096e+00	1.235575e+01	FTH1
GO_Biological_Process_2023	Negative Regulation Of Signal Transduction (GO:0009968)	3/267	1.495651e-01	2.108141e-01	0	0	2.300375e+00	4.370766e+00	LYN;CX3CR1;TREM2
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Migration (GO:0010633)	1/33	1.525693e-01	2.117637e-01	0	0	6.271465e+00	1.179121e+01	APOE
GO_Biological_Process_2023	Actin Filament Bundle Assembly (GO:0051017)	1/33	1.525693e-01	2.117637e-01	0	0	6.271465e+00	1.179121e+01	AIF1
